flyer_name,product_name,unit_promo_price,uom,least_unit_for_promo,save_per_unit,discount,organic
week_51_page_1,Filet Mignon,13.99,5 oz,1,,,0
week_51_page_2,Sparkling Ciders,3.5,8 Pack,1,0.98,,0
week_51_page_2,YoKids Yogurt Pouches,,3.4-3.5 oz,1,,,0
week_51_page_2,Coconut Milk,,1.25 liter,1,,,0
week_51_page_2,Bulk Body Care,,,1,,,0
week_51_page_2,Bean Chips,,5.5-6 oz,1,,,0
week_51_page_2,Nutritional Bars,,2.4 oz,1,,,0
week_51_page_2,Organic Cereal,,8.6-16 oz,1,,,0
week_51_page_2,Coconut & Tornado Shrimp Rings,,1 Pint,1,,,0
week_51_page_2,Chips,,5.75-6.8 oz,1,,,0
week_51_page_2,Meat Sticks,,1 oz,1,,,0
week_51_page_2,Cookies,,6-7 oz,1,,,0
week_51_page_2,Crackers,,6.75-7.5 oz,1,,,0
week_51_page_2,Dish Soap,,25 oz,1,,,0
week_51_page_2,Kettle Chips,,8.5 oz,1,,,0
week_51_page_2,Cream Cheese,,8 oz,1,,,0
week_51_page_2,Organic Peanut Butter,,16 oz,1,,,0
week_51_page_2,Kettle Chips,,8.5 oz,1,,,0
week_51_page_3,Lasagna,4.99,,1,1,0.17,0
week_51_page_3,Meat Sticks,4.99,lb,1,1,0.17,0
week_51_page_3,Tuna & Cucumber Baguette,4.99,jolapeño. bag,1,1,0.17,0
week_51_page_3,Kale Caesar Salad,3.99,8 oz,1,1,0.2,0
week_51_page_3,Attack of the Veggies Wrap,4.99,,1,1,0.17,0
week_51_page_3,Oven Roasted & Applewood Smoked Turkey,0.99,lb,1,2,0.67,0
week_51_page_3,Pepper Jack Cheese,7.99,lb,1,2,0.2,0
week_51_page_3,Organic Loaf Bread,3.99,18 oz,1,1,0.2,1
week_51_page_3,10-Pack Mini Cookies,3.49,1 Pack,1,1,0.22,0
week_51_page_3,All Bacon,2.99,8.8 oz,1,1,0.25,0
week_51_page_3,4-Pack Croissant,4.99,1 Pack,1,2,0.29,0
week_51_page_3,Cake Slices,2.5,,1,0.98,,0
week_51_page_3,Pinot Grigio,,750 ml,1,,,0
week_51_page_3,Space Dust,,6 Pack,1,,,0
week_51_page_3,Forty six,,12 oz,1,,,0
week_51_page_3,Le Cremeaux cave Aged Alpine Cheese,,4.7 oz,1,,,0
week_51_page_3,Cake Slices,,,1,,,0
week_51_page_4,Grill Ready Burgers,3,,1,1.98,,0
week_51_page_4,Fresh Hop,,,1,,,0
week_51_page_4,Shrimp Skewers,,,1,,,0
week_51_page_4,Fresh Hop,,,1,,,0
week_51_page_4,T-Bone Steak,,,1,,,0
week_51_page_4,Fresh Hop,,,1,,,0
week_51_page_4,Organic Zucchini,,,1,,,0
week_51_page_4,Tomatoes on the Vine,,,1,,,0
week_51_page_4,5-Pack Non-GMO Corn,,,1,,,0
week_51_page_4,Organic Cucumbers,,,1,,,0
week_51_page_4,Organic 3 lb. Bag Gala Apples,,,1,,,0
week_51_page_4,Salsa & Guacamole,,,1,,,0
week_51_page_4,Sun Care,,,1,,,0
week_51_page_4,Organic 3 lb. Bag Gala Apples,,0 capsule,1,,,0
week_51_page_4,Hair Color,,,1,,,0
week_51_page_4,Fresh Hop,,,1,,,0
week_52_page_1,Grass Fed Whey Powder,1,lb Pack,1,9.99,0.91,0
week_52_page_1,Seedless Watermelons,2.99,,1,,,0
week_52_page_1,Fresh Hop,,,1,4,0.5,0
week_52_page_1,Fresh Hop,3.99,lb,1,4,0.5,0
week_52_page_1,Non-GMO Loose Corn,0.2,,5,,,0
week_52_page_1,Organic Strawberries,,,2,,0.5,1
week_52_page_1,Wild Alaska Cod Fillets,8.99,lb,1,5,0.36,0
week_52_page_1,Grass Fed Whey Powder,8.99,lb,1,5,0.36,0
week_52_page_1,Signature & Carolina Coleslaws,5.99,24 oz,1,2,0.25,0
week_52_page_1,Non-GMO Loose Corn,,,2,,0.5,0
week_52_page_2,Sparkling Soda,3.99,6 Pack,1,2,0.33,0
week_52_page_2,Lemonade,2,64 oz,1,1.78,,0
week_52_page_2,Super Pro Purified Water,,1 liter,1,,,0
week_52_page_2,Organic Granola,,11 oz,1,,,0
week_52_page_2,Kombucha,,12 oz,1,,,0
week_52_page_2,Organic Roasted Peanut Butter,,16 oz,1,,,0
week_52_page_2,Vegan Cheese Shreds,,8 oz,1,,,0
week_52_page_2,Cooking Oils,,8.5-25 oz,1,,,0
week_52_page_2,BRAND WIDE SALE,,,1,,,0
week_52_page_2,Bulk Body Care,,,1,,,0
week_52_page_2,Greek Yogurt,,5.3 oz,1,,,0
week_52_page_2,Rose Can Wine,,375 ml,1,,,0
week_52_page_2,BRAND WIDE SALE,,,1,,,0
week_52_page_2,Spring or Purified Water,,24 Pack,1,,,0
week_52_page_2,Jumbo Roll Paper Towels,,,1,,,0
week_52_page_2,Fries,,32 oz,1,,,0
week_52_page_2,Multigrain Bars,,5 Pack,1,,,0
week_52_page_2,Organic Beans,,15 oz,1,,,0
week_52_page_2,Organic Ice Cream,,1 Pint,1,,,0
week_52_page_2,Organic Dessert Syrups,,16 oz,1,,,0
week_52_page_2,Organic Tortilla Chips,,9 oz,1,,,0
week_52_page_2,Organic Beans,,15 oz,1,,,0
week_52_page_2,Fries,,32 oz,1,,,0
week_52_page_3,Original Chicken Salad,7.99,lb,1,3,0.27,0
week_52_page_3,Hummus,,10 oz,1,4.49,0.5,0
week_52_page_3,Vegan Mock Chicken Salad,,,1,,,0
week_52_page_3,signature Chicken Tortilla Soup,,,1,,,0
week_52_page_3,Potato Chips,,,1,,,0
week_52_page_3,Original Chicken Salad Wrap,,,1,,,0
week_52_page_3,Garden Veggie Baguette,,Kitchen bag,1,,,0
week_52_page_3,Tortellini Pasta Salad,,,1,,,0
week_52_page_3,Natural Hamburger & Hotdog Buns,,17 oz,1,,,0
week_52_page_3,4-Pack Cupcakes,,,1,,,0
week_52_page_3,9-Inch Natural Fruit Pies,,39 oz,1,,,0
week_52_page_3,Pretzel Bite Tub,,,1,,,0
week_52_page_3,Bar Soaps,,5 oz,1,,,0
week_52_page_3,Wellness Superfoods,,,1,,,0
week_52_page_3,Coffee Blends,,12 oz,1,,,0
week_52_page_3,Fresh Mozzarella,,,1,,,0
week_52_page_3,Original Chicken Salad Wrap,,,1,,,0
week_52_page_4,Boneless Choice New York Strip Steak,10.99,lb,1,3,0.21,0
week_52_page_4,Bacon Wrapped Scallops,1,,10,,,0
week_52_page_4,Wild Salmon,9.99,lb,1,5,0.83,0
week_52_page_4,"Boneless, Skinless Chicken Breast",3.99,lb,1,1,0.2,0
week_52_page_4,All Bacon,,,1,2,,0
week_52_page_4,Organic Hamburger & Hotdog Buns,3.99,8 Pack,1,1,0.2,1
week_52_page_4,Fresh Hop,2.99,lb,1,1,0.25,0
week_52_page_4,Hass Avocados,1.25,,4,,,0
week_52_page_4,Asparagus,3.49,lb,1,,,0
week_52_page_4,Organic Zucchini,2.49,lb,1,,,1
week_52_page_4,Organic Mangoes,1.5,,2,,,1
week_52_page_4,Salsa & Guacamole,,,1,1,,0
week_52_page_4,Organic Red & Green Seedless Grapes,2.99,lb,1,,,1
week_52_page_4,Mixed Fruit Tub,3.49,lb,1,,,0
